theoretical,observed
0.9145502098470859,1.5642748624056946
0.9149205336219408,1.565163454879764
0.9152909829112538,1.565677058754815
0.9156615578510072,1.5657679686245416
0.9160322585773911,1.566270756234861
0.916403085226804,1.566824365400791
0.9167740379358519,1.5671876917320677
0.9171451168413504,1.5678535322013736
0.9175163220803236,1.5679605782883894
0.917887653790005,1.5679891353509412
0.9182591121078398,1.568570818609695
0.9186306971714813,1.5703628279594595
0.9190024091187963,1.5709676702291095
0.9193742480878612,1.5710859054426163
0.9197462142169641,1.57222268171091
0.9201183076446078,1.5723065761729593
0.9204905285095052,1.572322835439122
0.9208628769505831,1.5723398284848071
0.9212353531069831,1.5729885341455658
0.9216079571180594,1.5732637069985675
0.9219806891233825,1.574176617432948
0.9223535492627359,1.5752076236334038
0.9227265376761196,1.5755230988968747
0.9230996545037501,1.5755523050867817
0.923472899886059,1.5761590943581016
0.9238462739636962,1.5763405458281154
0.9242197768775278,1.5765346838775083
0.9245934087686378,1.576562288349537
0.9249671697783292,1.5769993355039715
0.9253410600481231,1.5774002591158214
0.9257150797197591,1.577659462901658
0.9260892289351982,1.577998336715593
0.9264635078366197,1.5783818931055402
0.9268379165664251,1.579188501740936
0.9272124552672357,1.579212994789582
0.9275871240818944,1.5792482067653084
0.9279619231534671,1.5792493636199005
0.9283368526252411,1.5794652445784805
0.9287119126407275,1.5795774622162713
0.9290871033436601,1.5796678079685664
0.9294624248779965,1.5800236058924682
0.9298378773879198,1.5801751906184298
0.9302134610178371,1.580249021174453
0.9305891759123801,1.5803326655266245
0.9309650222164085,1.5812313637225548
0.9313410000750059,1.5821808953218166
0.9317171096334849,1.5826459437222802
0.9320933510373838,1.5827960319927301
0.9324697244324687,1.5841791873228066
0.9328462299647353,1.5848884806331667
0.9332228677804062,1.5852293135912408
0.9335996380259356,1.585330055059778
0.9339765408480053,1.5862944598104538
0.934353576393528,1.5864911110327742
0.9347307448096481,1.586567928925195
0.9351080462437391,1.586592183832783
0.9354854808434094,1.5873781333359047
0.9358630487564966,1.5882294119620106
0.9362407501310721,1.5887262489030316
0.9366185851154414,1.5888643855016669
0.9369965538581432,1.5890134929063329
0.937374656507949,1.5904524184997502
0.9377528932138681,1.590758084345201
0.9381312641251419,1.592089923233215
0.9385097693912503,1.5927116638433676
0.9388884091619076,1.5929255807598681
0.9392671835870652,1.5930494729922817
0.9396460928169129,1.593245615949192
0.9400251370018772,1.5949393413673107
0.9404043162926237,1.5951464884937958
0.9407836308400565,1.5956079889670374
0.9411630807953185,1.5959277834930083
0.9415426663097943,1.5968441089441476
0.9419223875351073,1.59943115733986
0.9423022446231218,1.6005435812024527
0.9426822377259455,1.6017566626174178
0.9430623669959256,1.6018858959921103
0.9434426325856542,1.6019397842327776
0.9438230346479647,1.6021972292160187
0.9442035733359345,1.6034326890175743
0.9445842488028863,1.6039885373199294
0.9449650612023858,1.6042928054494074
0.9453460106882454,1.6043429537457188
0.9457270974145224,1.604354424455879
0.9461083215355203,1.6044693700109542
0.9464896832057904,1.6046289906222122
0.9468711825801304,1.6047362875368127
0.9472528198135856,1.6047767492549414
0.9476345950614516,1.6049274725958185
0.948016508479271,1.6061638754475769
0.9483985602228374,1.607097112815596
0.9487807504481939,1.6073018351320878
0.9491630793116336,1.6077366818202883
0.9495455469697025,1.6081280036895476
0.9499281535791966,1.6084655131458128
0.9503108992971658,1.6088278198928658
0.9506937842809118,1.609691133111548
0.9510768086879895,1.6102509666548543
0.9514599726762099,1.6127521657433286
0.9518432764036356,1.6133740831845675
0.9522267200285863,1.6145959319319207
0.9526103037096374,1.6146615706733762
0.9529940276056191,1.6147593407094514
0.9533778918756207,1.6149193795200134
0.9537618966789869,1.6149605679562509
0.9541460421753208,1.6165947272574173
0.9545303285244853,1.617506462830294
0.9549147558866005,1.6177719027051354
0.9552993244220479,1.6181279200066343
0.9556840342914686,1.618299429544538
0.956068885655764,1.618333257819913
0.9564538786760983,1.6193272286989235
0.9568390135138967,1.6193769010317103
0.9572242903308466,1.619508546172343
0.9576097092888999,1.6203527573840582
0.9579952705502713,1.6211937550483977
0.9583809742774407,1.6213975416345983
0.9587668206331523,1.621700563160121
0.9591528097804154,1.6218593661240643
0.9595389418825073,1.6219951936103782
0.9599252171029695,1.6221631337149367
0.9603116356056134,1.623394527460518
0.9606981975545168,1.624388742202112
0.9610849031140257,1.6257731099253265
0.9614717524487569,1.6260916201228823
0.9618587457235959,1.6271588181016814
0.962245883103698,1.6277813007691684
0.962633164754491,1.6278207512494296
0.9630205908416727,1.6284201032569818
0.9634081615312147,1.6293615034869564
0.96379587698936,1.629817147388095
0.9641837373826253,1.6314306371049223
0.9645717428778025,1.6324882897738553
0.964959893641956,1.632559896754617
0.9653481898424284,1.6327936357546184
0.9657366316468355,1.6329143224764187
0.9661252192230706,1.6335655395707265
0.9665139527393047,1.6337804543583612
0.9669028323639861,1.6355429942124886
0.9672918582658412,1.6359302846636155
0.967681030613876,1.6384356254063848
0.9680703495773758,1.638824047945189
0.9684598153259066,1.6391067565538633
0.9688494280293151,1.639241060606621
0.9692391878577289,1.6400591098153128
0.9696290949815594,1.640303423851059
0.9700191495714992,1.6403716376747117
0.9704093517985259,1.640815712625802
0.9707997018339002,1.641648740914695
0.9711901998491673,1.6434399253677219
0.9715808460161596,1.644796563814326
0.9719716405069937,1.6448444470528232
0.9723625834940733,1.6455589330945994
0.9727536751500911,1.647011801650758
0.9731449156480259,1.6488740205321493
0.9735363051611464,1.6488815436544804
0.9739278438630103,1.649687687298722
0.9743195319274647,1.6504877884265698
0.9747113695286488,1.6511086944154767
0.9751033568409917,1.651657439230728
0.975495494039216,1.6517024161209417
0.9758877812983361,1.653606332084691
0.9762802187936594,1.6536527480594445
0.9766728067007889,1.6536834436561505
0.9770655451956204,1.6542529693739991
0.977458434454347,1.6544216978165134
0.9778514746534566,1.6545969516253023
0.9782446659697336,1.65473686307878
0.9786380085802615,1.654957880545868
0.9790315026624206,1.655259063828059
0.97942514839389,1.656116641997161
0.9798189459526493,1.656411928724722
0.9802128955169773,1.6567217528514238
0.9806069972654546,1.6567877624476994
0.9810012513769626,1.6571990466321527
0.9813956580306852,1.6579375176886717
0.9817902174061099,1.6585065364228975
0.9821849296830267,1.6585323336333342
0.9825797950415318,1.6586942587644986
0.982974813662025,1.6588331684097188
0.9833699857252117,1.6592094951455167
0.9837653114121055,1.660921243512742
0.9841607909040259,1.661737134261411
0.9845564243826003,1.6621675798869053
0.9849522120297657,1.6622525391820424
0.9853481540277678,1.6624085181759651
0.9857442505591627,1.662675448593557
0.9861405018068174,1.662786203405906
0.9865369079539095,1.6631844598631598
0.9869334691839303,1.6640250865388073
0.9873301856806834,1.664637830159686
0.9877270576282865,1.6650449164118803
0.988124085211171,1.6669789007824702
0.988521268614084,1.667451497753773
0.988918608022089,1.667691028472253
0.9893161036205658,1.668039807878432
0.9897137555952106,1.6681069769068992
0.99011156413204,1.6688058567939092
0.9905095294173873,1.6690843386762182
0.9909076516379076,1.6692471035795382
0.9913059309805744,1.6694934843455322
0.9917043676326834,1.669779426850199
0.9921029617818523,1.6706806249451396
0.9925017136160209,1.6716149261381326
0.9929006233234534,1.6716676664200718
0.9932996910927375,1.6719316600585001
0.9936989171127851,1.6723694575663468
0.9940983015728363,1.6732898157341927
0.9944978446624549,1.6747050690948913
0.9948975465715337,1.6751710893118226
0.9952974074902933,1.6752437132088533
0.995697427609282,1.6752712206021083
0.99609760711938,1.675531504897089
0.9964979462117957,1.676111046439439
0.996898445078069,1.6766979624997094
0.9972991039100733,1.6772073255305762
0.9976999229000124,1.67767832307
0.9981009022404261,1.6777551449087587
0.998502042124187,1.6788971886058675
0.9989033427445024,1.6788972231432935
0.9993048042949172,1.6789760661282918
0.9997064269693117,1.6796908305688658
1.0001082109619033,1.679747718195302
1.0005101564672496,1.6801404393508663
1.000912263680245,1.6806794598335482
1.0013145327961266,1.6810998796369796
1.0017169640104695,1.6812479805879963
1.0021195575191912,1.6813363667783912
1.002522313518553,1.6836357291438508
1.0029252322051572,1.6844240184973929
1.0033283137759523,1.6845193527992686
1.0037315584282296,1.6849522954492795
1.0041349663596266,1.6851479747955966
1.004538537768129,1.6862865640573819
1.0049422728520676,1.6872600399786468
1.0053461718101218,1.6886373612158805
1.0057502348413216,1.6887845424350127
1.006154462145044,1.6889820350801257
1.0065588539210197,1.6893095037704176
1.0069634103693295,1.6904185623455317
1.0073681316904048,1.6927740863756189
1.0077730180850342,1.6930510489287887
1.008178069754356,1.6933738227632353
1.008583286899867,1.693643043487745
1.0089886697234178,1.6956435493616846
1.0093942184272153,1.697797875656322
1.0097999332138259,1.6983315176092464
1.0102058142861725,1.7005782921199377
1.0106118618475375,1.7009642211021525
1.011018076101564,1.7023038963331274
1.0114244572522555,1.7024998187409888
1.0118310055039776,1.7027631974733026
1.0122377210614593,1.7030660439417558
1.012644604129791,1.7036920775675855
1.0130516549144302,1.704407367389551
1.0134588736211978,1.7048549154121106
1.0138662604562825,1.704916603856094
1.0142738156262388,1.7063133893463738
1.0146815393379893,1.70659216705377
1.0150894317988266,1.7072503567156825
1.0154974932164125,1.7072578699463925
1.0159057237987785,1.7076164709479005
1.0163141237543305,1.7077670503661948
1.0167226932918432,1.7080890025683346
1.0171314326204681,1.7081318201069728
1.0175403419497289,1.7090168281974698
1.0179494214895253,1.709404551945201
1.0183586714501336,1.7094761909503369
1.0187680920422062,1.7099367313521037
1.019177683476775,1.710339493889065
1.0195874459652492,1.7115153455361372
1.0199973797194184,1.7139204737672427
1.0204074849514542,1.7140484643980805
1.0208177618739083,1.7143044348304584
1.021228210699716,1.7153709857973305
1.0216388316421967,1.7157256604008424
1.0220496249150521,1.7160956385486341
1.022460590732373,1.7170494178683449
1.0228717293086338,1.7171692570016868
1.0232830408586961,1.7174376602219141
1.0236945255978132,1.718915468466826
1.0241061837416243,1.7191426837774342
1.0245180155061602,1.719276922272727
1.0249300211078436,1.7193160436290227
1.025342200763488,1.7193715114384456
1.0257545546903013,1.7194434588859646
1.026167083105885,1.7194855994749092
1.0265797862282362,1.7196632488998136
1.0269926642757476,1.7197917121903803
1.0274057174672093,1.7204426183480135
1.0278189460218097,1.7208607014826491
1.028232350159136,1.7219835094517473
1.0286459300991746,1.7222951395904764
1.0290596860623156,1.722424176523175
1.029473618269348,1.7228719300128577
1.0298877269414668,1.7233335091974376
1.030302012300269,1.7233994351547839
1.0307164745677568,1.724300487473616
1.0311311139663402,1.726176329037419
1.0315459307188342,1.72686595253346
1.0319609250484636,1.7269789562079232
1.0323760971788616,1.7274877710991474
1.0327914473340711,1.727561668615909
1.033206975738548,1.7278654325618423
1.0336226826171582,1.729154411724797
1.0340385681951816,1.729283255761569
1.0344546326983137,1.7294623457825316
1.0348708763526635,1.7309813983863176
1.0352872993847584,1.7310279653039304
1.0357039020215408,1.7320166758552036
1.036120684490373,1.7344984879999288
1.0365376470190375,1.736616180482355
1.0369547898357356,1.7367356619562844
1.0373721131690923,1.7382417561541874
1.0377896172481533,1.7385160756085611
1.0382073023023892,1.7401222671765584
1.038625168561696,1.740448856263975
1.0390432162563943,1.7404967054091176
1.039461445617232,1.7406126029033329
1.0398798568753864,1.7407324778620847
1.0402984502624621,1.7407654249520514
1.0407172260104955,1.741187374808989
1.0411361843519533,1.741379350186097
1.041555325519735,1.742467132074803
1.041974649747174,1.7431277013940487
1.042394157268037,1.7438998977984375
1.0428138483165288,1.74420672903612
1.043233723127289,1.7445401674871932
1.043653781935396,1.7446178006469517
1.044074024976367,1.7451191387757334
1.0444944524861592,1.7459900740112293
1.0449150647011716,1.7468065103907826
1.0453358618582462,1.747749571471297
1.045756844194667,1.7479592584013108
1.0461780119481643,1.7484319489234832
1.0465993653569128,1.7491795775408732
1.0470209046595347,1.7492736157024416
1.0474426300951019,1.7495318297817783
1.0478645419031323,1.7505738862001496
1.0482866403235975,1.750709555235025
1.048708925596919,1.751180334071751
1.049131397963971,1.7519020309044906
1.0495540576660825,1.7520904018071064
1.0499769049450363,1.7521528213061388
1.0503999400430721,1.7525447329103778
1.050823163202888,1.7526112467513284
1.0512465746676387,1.7528708797901587
1.0516701746809407,1.753124907867577
1.0520939634868698,1.75473718054095
1.0525179413299646,1.7550953811463363
1.0529421084552277,1.755877429923923
1.0533664651081245,1.7573770592893847
1.0537910115345885,1.7577479476581852
1.054215747981018,1.7578870975458452
1.0546406746942805,1.7579181514087299
1.0550657919217128,1.7582996926757661
1.0554910999111227,1.760338571852126
1.055916598910788,1.7614144810995112
1.056342289169462,1.7618855775317142
1.0567681709363703,1.7623522756226018
1.0571942444612155,1.7626295816958106
1.0576205099941753,1.766360130120443
1.0580469677859068,1.7664143623225603
1.0584736180875454,1.7669070302406247
1.0589004611507076,1.7672307940597691
1.059327497227491,1.7673227106305611
1.059754726570477,1.7687207087068464
1.0601821494327295,1.769677962225824
1.0606097660678007,1.7698727916673935
1.0610375767297267,1.7702854072250567
1.0614655816730332,1.7713442997320914
1.0618937811527351,1.7716814219131234
1.0623221754243373,1.7725762999555512
1.0627507647438377,1.7738537465316873
1.063179549367726,1.7745674906225868
1.063608529552987,1.775119827910226
1.064037705557102,1.7757244436013089
1.0644670776380472,1.7774864166441162
1.0648966460543001,1.7776000451060026
1.0653264110648357,1.7784647479536018
1.0657563729291304,1.7800720447901524
1.066186531907164,1.780689899461125
1.0666168882594185,1.780728172553385
1.067047442246882,1.781321757502068
1.0674781941310487,1.781902912807375
1.067909144173919,1.7826135298604402
1.0683402926380048,1.7828819528216766
1.0687716397863267,1.7851961621113654
1.0692031858824167,1.7853663184381399
1.0696349311903213,1.786680721530483
1.0700668759746002,1.7866986196983714
1.0704990205003293,1.7870725373795455
1.070931365033102,1.7876693689880199
1.0713639098390288,1.7877480364281169
1.0717966551847422,1.7879491093848225
1.0722296013373944,1.788290057594523
1.0726627485646612,1.7909581712847014
1.0730960971347412,1.7917499001575787
1.0735296473163598,1.794039554240803
1.0739633993787692,1.7940627710746289
1.074397353591749,1.7942493064283491
1.074831510225608,1.794442120814401
1.0752658695511887,1.7955058851976966
1.0757004318398629,1.7974553413410586
1.076135197363539,1.79788385987216
1.076570166394659,1.7987170017389913
1.0770053392062016,1.7991451185155198
1.0774407160716863,1.8011932092666187
1.0778762972651685,1.8014466000027674
1.0783120830612483,1.8021467721886608
1.0787480737350663,1.8030566625465223
1.0791842695623066,1.8032510441981602
1.079620670819202,1.8038692898394528
1.0800572777825284,1.8040501062053542
1.0804940907296121,1.8048836312224565
1.0809311099383303,1.8054852963935248
1.0813683356871093,1.8077955640219852
1.0818057682549302,1.8087592449050773
1.0822434079213283,1.8092044416535122
1.082681254966393,1.8093906278276204
1.0831193096707743,1.810811787626279
1.0835575723156772,1.811329300488916
1.0839960431828712,1.8118042250395887
1.0844347225546853,1.812019478355331
1.0848736107140118,1.8120715090747788
1.0853127079443101,1.8125869887961954
1.0857520145296038,1.8126580309429565
1.086191530754485,1.8133669077570942
1.0866312569041179,1.8146728321467378
1.087071193264235,1.814722665412374
1.0875113401211427,1.8153877046002342
1.087951697761722,1.8167437029707918
1.0883922664734285,1.8173089396743187
1.0888330465442975,1.8173224731769988
1.0892740382629411,1.8173717988142337
1.089715241918554,1.8177816351105551
1.0901566578009116,1.8187454743836304
1.0905982862003725,1.818753943236797
1.091040127407884,1.8189943864281817
1.0914821817149765,1.8201736601448386
1.0919244494137708,1.8201768990626883
1.0923669307969794,1.8202450180733736
1.0928096261579034,1.8214130485438693
1.0932525357904406,1.8214570503864498
1.0936956599890821,1.8222843808601255
1.0941389990489159,1.8229702345137695
1.0945825532656286,1.8231484457906961
1.0950263229355073,1.8237413297919656
1.0954703083554402,1.8250238656222377
1.0959145098229204,1.8253491864423748
1.0963589276360428,1.8259257809620393
1.0968035620935128,1.8268251851494337
1.097248413494642,1.827009836279635
1.0976934821393523,1.8311682600919232
1.0981387683281778,1.8335039527728096
1.0985842723622663,1.8342967723584924
1.09902999454338,1.835320065889451
1.099475935173899,1.8360341991558913
1.0999220945568207,1.8370177954493152
1.1003684729957643,1.837570408086313
1.1008150707949702,1.8378714934292946
1.1012618882593035,1.839148610353304
1.1017089256942532,1.8401232883214864
1.1021561834059361,1.8403720030370752
1.1026036617011,1.8405191880201914
1.1030513608871204,1.8406185565385358
1.1034992812720081,1.8406827923550837
1.103947423164406,1.84174273734806
1.1043957868735952,1.8419911901692645
1.1048443727094939,1.8432138627720285
1.1052931809826578,1.8432520560823475
1.1057422120042877,1.8439772645559263
1.1061914660862258,1.8443306031161533
1.106640943540959,1.844822076147519
1.1070906446816222,1.8450183310555393
1.1075405698219987,1.8452725406478558
1.1079907192765208,1.8462562959664728
1.1084410933602762,1.846847165645811
1.108891692389005,1.8482204622281138
1.109342516679102,1.8497524295483476
1.1097935665476233,1.8503009275614606
1.1102448423122817,1.8506113500317152
1.110696344291454,1.8515181131310479
1.111148072804179,1.8517586410335924
1.1116000281701606,1.851830757810691
1.1120522107097714,1.8519443589925664
1.1125046207440528,1.852348127001281
1.112957258594717,1.8531323469218286
1.1134101245841488,1.8534742656001417
1.1138632190354085,1.8544242577557175
1.1143165422722339,1.8548702841446745
1.1147700946190393,1.855216252869374
1.1152238764009221,1.8552549629518902
1.1156778879436615,1.8558301738802043
1.1161321295737205,1.8566065411065968
1.1165866016182506,1.856683092358959
1.1170413044050884,1.8566837684421298
1.1174962382627645,1.8567048528080172
1.1179514035205007,1.8567821506235762
1.1184068005082124,1.8568709760462627
1.118862429556513,1.8589680109783357
1.1193182909967134,1.8596224912683768
1.1197743851608233,1.859956692816251
1.1202307123815585,1.8603814857759526
1.1206872729923363,1.8627786770071701
1.1211440673272821,1.8641258241404854
1.1216010957212288,1.8645532810015069
1.12205835850972,1.8650290436507821
1.122515856029013,1.8651127332571797
1.1229735886160785,1.866097274206672
1.1234315566086042,1.8668134041748679
1.1238897603449973,1.867261268930688
1.1243482001643847,1.8738739608541606
1.1248068764066184,1.87427642701291
1.1252657894122735,1.8747091724592964
1.1257249395226525,1.8771572520654074
1.126184327079787,1.8779256065685972
1.1266439524264424,1.878041892109738
1.127103815906114,1.8791035482100633
1.1275639178630361,1.879708231495926
1.128024258642177,1.880246026100035
1.1284848385892503,1.8813115790316854
1.1289456580507067,1.882128677932284
1.1294067173737425,1.8828250603663075
1.1298680169063027,1.8830320479336258
1.1303295569970788,1.883357782424797
1.1307913379955135,1.884656437514528
1.1312533602518027,1.8856365935422146
1.1317156241168969,1.8856984253552604
1.1321781299425053,1.887883630790493
1.1326408780810961,1.8903458330856153
1.1331038688858985,1.8910474651674478
1.1335671027109075,1.8925403513026877
1.134030579910883,1.8934598458019174
1.1344943008413553,1.8949911197572757
1.1349582658586237,1.8965937986537593
1.1354224753197608,1.897061962918849
1.1358869295826155,1.897146112543462
1.1363516290058149,1.8984456635721088
1.1368165739487648,1.9002457686378347
1.137281764771654,1.9020922405202516
1.1377472018354555,1.902542968862818
1.13821288550193,1.9025471248990296
1.138678816133627,1.902942311132468
1.139144994093888,1.9031202086203756
1.1396114197468479,1.903296138508907
1.1400780934574382,1.9040490580373444
1.1405450155913894,1.9049809771379058
1.1410121865152316,1.9061803213789172
1.1414796065963007,1.9082083503910214
1.141947276202738,1.9084282807284423
1.142415195703491,1.9094629988887712
1.1428833654683204,1.9099748794451568
1.1433517858677975,1.9103666882839585
1.1438204572733108,1.9111569528384083
1.1442893800570673,1.9127329063538663
1.1447585545920922,1.9134775765492789
1.1452279812522366,1.9141968896978527
1.1456976604121731,1.914262611289722
1.1461675924474046,1.9143636647299818
1.1466377777342656,1.9146146782346958
1.1471082166499191,1.9148754006540005
1.1475789095723674,1.915057834621726
1.1480498568804482,1.915349050832908
1.1485210589538408,1.9161815407149638
1.1489925161730667,1.9162443832921678
1.1494642289194932,1.9163250021902818
1.1499361975753346,1.91680601402672
1.1504084225236575,1.9170812794000442
1.1508809041483794,1.9187874972163064
1.1513536428342745,1.9195498244468363
1.1518266389669765,1.9197293452009372
1.1522998929329766,1.9202129125613898
1.1527734051196328,1.9204581517845583
1.1532471759151672,1.9204801818117008
1.153721205708671,1.9205660892413638
1.154195494890108,1.9209543922790242
1.154670043850313,1.9217267362273813
1.1551448529810018,1.9229969283500339
1.1556199226747652,1.9232392505895055
1.1560952533250775,1.924757247908401
1.1565708453263,1.9247892849130055
1.157046699073677,1.9281599020972862
1.1575228149633463,1.929726939177916
1.157999193392338,1.9312984134468172
1.1584758347585757,1.931588234461846
1.1589527394608838,1.9325541247587992
1.159429907898987,1.9326290276431888
1.1599073404735116,1.93304301624337
1.1603850375859945,1.9345048775607692
1.1608629996388782,1.9358659080835023
1.1613412270355208,1.9366597083698824
1.1618197201801919,1.9368494552505449
1.16229847947808,1.9371719214128296
1.1627775053352962,1.9391285100473823
1.1632567981588722,1.9391583063738158
1.1637363583567684,1.9400027331177119
1.1642161863378728,1.9401416678180627
1.1646962825120055,1.9420556562315414
1.1651766472899228,1.942470019430229
1.1656572810833166,1.9435265680154665
1.1661381843048217,1.9454315646532123
1.166619357368016,1.945559460693307
1.1671008006874226,1.9455909894220027
1.1675825146785153,1.9474889717506503
1.1680644997577212,1.9506606262814818
1.16854675634242,1.9514427406331545
1.169029284850953,1.951504741541882
1.1695120857026202,1.9526098294745409
1.169995159317688,1.953486447817352
1.1704785061173908,1.9535703759322112
1.1709621265239285,1.9538662450976325
1.1714460209604804,1.9548945830595774
1.1719301898511996,1.957835687209134
1.172414633621218,1.9591365310335347
1.172899352696652,1.9595887798522134
1.173384347504602,1.9596819845267868
1.173869618473159,1.9606711242106354
1.1743551660314036,1.9609946554133506
1.1748409906094133,1.9614768068625483
1.1753270926382628,1.9628848293119519
1.1758134725500289,1.9650314626947967
1.1763001307777925,1.9656093130080994
1.1767870677556416,1.9671163784792374
1.177274283918674,1.9673437324599137
1.1777617797030049,1.969672161814429
1.1782495555457635,1.9718190276907273
1.1787376118851014,1.9724454001538458
1.1792259491601924,1.972529504607563
1.1797145678112377,1.9726987352313108
1.1802034682794686,1.9726987392466786
1.1806926510071512,1.9732496612685297
1.1811821164375853,1.9733182376156666
1.181671865015114,1.9736703440419845
1.1821618971851202,1.974003171452659
1.182652213394038,1.9741246489036366
1.1831428140893472,1.9750239570242885
1.1836336997195827,1.9757333875689558
1.1841248707343366,1.9782471916230409
1.1846163275842598,1.9788783062755122
1.1851080707210677,1.980864215360821
1.1856001005975427,1.980917127565868
1.1860924176675356,1.981837575305951
1.1865850223859735,1.9819452752939086
1.1870779152088597,1.9821108463701378
1.1875710965932758,1.9821134379874978
1.1880645669973915,1.9822581551598268
1.1885583268804611,1.9823810322737514
1.1890523767028316,1.9824171053823874
1.189546716925944,1.982650674846573
1.1900413480123357,1.9827148010010536
1.1905362704256506,1.9843119194431087
1.1910314846306316,1.9845425640816943
1.1915269910931356,1.9864807538671891
1.1920227902801293,1.9875940478335485
1.1925188826596953,1.988401039391419
1.1930152687010371,1.9899244125043194
1.1935119488744803,1.9924688076347101
1.1940089236514775,1.9949782436571502
1.1945061935046133,1.995458465224595
1.1950037589076048,1.9962826229559187
1.1955016203353073,1.996719433833463
1.1959997782637188,1.9971443747414765
1.1964982331699816,1.997576263776108
1.1969969855323872,1.9976781069384455
1.1974960358303801,1.9983262881776074
1.1979953845445626,1.9992718093291992
1.1984950321566958,2.0022493695032413
1.1989949791497043,2.0030122565914787
1.199495226007683,2.0036203252344635
1.1999957732158983,2.00383256080472
1.2004966212607897,2.003919800030014
1.2009977706299786,2.004765849225015
1.2014992218122704,2.005309387112246
1.202000975297656,2.006076270417705
1.2025030315773182,2.006119470044744
1.2030053911436347,2.006394032602917
1.2035080544901846,2.006686104079044
1.2040110221117448,2.0076799891658514
1.2045142945043057,2.007939414827892
1.2050178721650644,2.010242608017111
1.2055217555924331,2.0124524677385187
1.2060259452860467,2.0133721227664587
1.206530441746759,2.013649463527115
1.2070352454766526,2.014524540923664
1.2075403569790422,2.018848539554119
1.2080457767584771,2.0190086813659964
1.2085515053207458,2.0198622236811317
1.209057543172881,2.020464822939924
1.2095638908231625,2.020564423601799
1.2100705487811223,2.0211330466588535
1.2105775175575484,2.024418009995468
1.21108479766449,2.024651646999998
1.2115923896152596,2.0256636629307327
1.2121002939244372,2.026824793514964
1.21260851110788,2.027601633199796
1.2131170416827182,2.028506792247513
1.2136258861673643,2.0286458924344117
1.2141350450815198,2.0291180451625106
1.2146445189461716,2.0320810493954453
1.2151543082836054,2.0346419387343233
1.2156644136174037,2.0358732560479162
1.216174835472451,2.035893654557882
1.2166855743749423,2.036913881766837
1.2171966308523825,2.0384688693301873
1.2177080054335945,2.041850950814573
1.218219698648721,2.0425753473372494
1.2187317110292297,2.042634737924209
1.2192440431079203,2.0426931872740828
1.2197566954189245,2.044664521866164
1.2202696684977155,2.0448092546135874
1.2207829628811078,2.0448687721288357
1.2212965791072632,2.044922325415716
1.221810517715701,2.045576014871019
1.222324779247292,2.0456739849330225
1.2228393642442719,2.0459095184415124
1.223354273250243,2.047539034871725
1.223869506810177,2.0475606199062497
1.2243850654704254,2.0477986832862674
1.2249009497787149,2.049107615988718
1.2254171602841613,2.049525702837047
1.2259336975372697,2.0523919595417874
1.2264505620899395,2.0524539687391306
1.2269677544954714,2.052811642260489
1.2274852753085668,2.0532711956132945
1.2280031250853407,2.0540967863051542
1.2285213043833199,2.0552677820614953
1.2290398137614509,2.0561903892658204
1.2295586537801033,2.0567282458693468
1.2300778250010769,2.0570520190955666
1.2305973279876037,2.0573329246191365
1.2311171633043563,2.0574027436350306
1.231637331517449,2.0583680742217245
1.2321578331944463,2.0585125679189975
1.2326786689043654,2.0588191423097264
1.233199839217683,2.0606766937700285
1.2337213447063404,2.060743277030594
1.2342431859437448,2.061314387858098
1.234765363504781,2.0615589378450907
1.2352878779658114,2.0622414206483524
1.2358107299046823,2.0628738719079944
1.2363339199007302,2.0631751262964997
1.2368574485347865,2.0657453854273404
1.2373813163891807,2.0667902142556454
1.2379055240477514,2.070674261722577
1.2384300720958439,2.071096496410511
1.2389549611203203,2.0713187217837263
1.239480191709565,2.0721353522478947
1.2400057644534872,2.0724714912831064
1.24053167994353,2.0733349889877393
1.2410579387726703,2.07416818816783
1.2415845415354312,2.074446256413785
1.2421114888278817,2.0746987898538727
1.2426387812476456,2.0753166084788166
1.2431664193939027,2.077215793761797
1.2436944038674023,2.0772287595087042
1.2442227352704587,2.077553112486612
1.2447514142069667,2.077990013362369
1.2452804412823966,2.0780220595970795
1.24580981710381,2.078558062822942
1.24633954227986,2.0800675743841155
1.2468696174207952,2.0803932085156935
1.2474000431384722,2.0811272280866495
1.2479308200463533,2.081721864728534
1.2484619487595174,2.083128578204092
1.2489934298946657,2.083697315951846
1.2495252640701233,2.0838363417495875
1.2500574519058505,2.083902225674307
1.250589994023445,2.0861756036753434
1.2511228910461478,2.086403469159051
1.251656143598852,2.086643052241039
1.2521897523081056,2.088457984426812
1.2527237178021178,2.0898605649018296
1.2532580407107687,2.0910199860106
1.253792721665609,2.0919005632096184
1.2543277612998711,2.092745854877307
1.2548631602484739,2.0965091539065885
1.2553989191480268,2.09654441140065
1.2559350386368395,2.0989031507620415
1.2564715193549254,2.10132434172446
1.2570083619440071,2.102248939510493
1.2575455670475253,2.102367889320231
1.2580831353106436,2.1073430474308803
1.2586210673802558,2.1074645921618163
1.2591593639049883,2.1081375448197424
1.2596980255352122,2.1082131823633223
1.2602370529230456,2.1103672446893906
1.2607764467223612,2.111625999872128
1.261316207588792,2.1129343952221897
1.26185633617974,2.1129810548337735
1.2623968331543787,2.113770359741257
1.2629376991736643,2.1181942355275085
1.2634789349003377,2.1208379511622852
1.264020540998934,2.1212247151704893
1.264562518135789,2.1217776036067337
1.2651048669790435,2.1244537104179284
1.2656475881986529,2.12560747811403
