,gene,logFC,SE,z,PValue,FDR
2954,XLOC_009727,0.42672682214524593,0.10642176998057054,4.009770014379141,6.0777916504554653e-05,0.0027068345045826764
8309,XLOC_038070,0.9529059031429515,0.23775260535623796,4.007972496095929,6.124225037683325e-05,0.002715858257095721
3347,XLOC_011126,0.16637924607673144,0.04156438736279971,4.0029279061536585,6.256337134046256e-05,0.0027626387421275742
6780,XLOC_032268,0.1911546769930224,0.04780569419468378,3.9985754879861095,6.372485742340501e-05,0.0028020035825537023
3732,XLOC_012560,0.5851968088031485,0.14712644752535242,3.9775092693807412,6.964090887015958e-05,0.003049213971922557
5105,XLOC_018994,-0.7291317915496297,0.18348913014650642,-3.973705641132291,7.076300776586803e-05,0.0030853266033042544
7184,XLOC_033837,0.664572948026958,0.16729166542504936,3.97254069016787,7.111008425734592e-05,0.0030874867963953077
8168,XLOC_037486,3.4442134006065426,0.8675055518960237,3.970249404258976,7.179743610940073e-05,0.003104341643780214
9949,XLOC_044081,0.3465962308312755,0.0873883710575803,3.966159646149061,7.30399497448301e-05,0.003144960823660174
391,XLOC_001127,-0.6759360119317119,0.1705204281545989,-3.96395915285228,7.37168715171706e-05,0.0031451416561134684
7499,XLOC_034922,0.4290502448722173,0.10824382501614821,3.96373876115529,7.378499493875094e-05,0.0031451416561134684
4544,XLOC_015939,0.4749903059865087,0.11985035788009028,3.9631947237215117,7.395341274854835e-05,0.0031451416561134684
5103,XLOC_018985,0.6887732316146115,0.17431541878382714,3.951304115379352,7.772647777725407e-05,0.0032910516252067945
1826,XLOC_006068,-0.855764091287679,0.21662684327020287,-3.950406507194807,7.8018569895044e-05,0.0032910516252067945
9996,XLOC_044295,0.6872519997033032,0.1741359209256948,3.946641198725214,7.925519011049256e-05,0.0033296805982857545
9317,XLOC_041993,0.24475441266309472,0.062074274498078306,3.9429282845774027,8.049273069973897e-05,0.0033680365583515777
686,XLOC_002252,0.5535733269968607,0.1408743221716279,3.9295545026469725,8.51033860344958e-05,0.0035466579794376017
8568,XLOC_038842,0.2948018863010009,0.07505255687667599,3.9279392810748623,8.5676833797556e-05,0.0035562740172689544
2045,XLOC_006714,1.5636630279652093,0.3990350586199006,3.918610643819823,8.906084529423617e-05,0.003682009528359716
1807,XLOC_005960,-0.9506679197812163,0.2427731294083736,-3.9158696108500486,9.007892494250769e-05,0.003709321444953977
5021,XLOC_018505,0.15567736242714736,0.03980455451534911,3.911043957723891,9.18980431884299e-05,0.0037692727042147713
78,XLOC_000272,-1.108009865364015,0.2836045180343817,-3.906883688043678,9.349413023709735e-05,0.003819640116025036
2968,XLOC_009802,-0.4861817279094557,0.12448395163607462,-3.9055775585498322,9.400060249833918e-05,0.003825271576961826
318,XLOC_000885,0.6054701324259377,0.15525361624686654,3.8998778067957423,9.62412483021337e-05,0.003901154037622037
8957,XLOC_040601,0.37703441655962455,0.09674556266876545,3.897175293201856,9.73211779706528e-05,0.003929579236581572
825,XLOC_002675,0.2844699463189982,0.07324760423714942,3.8836757772716597,0.00010288908742588208,0.004138294807047978
8931,XLOC_040491,0.5948442768769691,0.15338155475425896,3.8781995516344963,0.0001052323847035752,0.004216202533084942
1205,XLOC_003946,-0.5620914514562487,0.14505821175124972,-3.874937135031972,0.00010665222911598634,0.0042566545443715005
6633,XLOC_031779,0.41686463159189346,0.10770522774368724,3.870421522936026,0.0001086473287150435,0.004319667931325695
6346,XLOC_030552,0.1776117941448349,0.04594684046199152,3.86559320203443,0.00011081951850301686,0.004389214288190099
1717,XLOC_005629,0.36837099547301627,0.09545824735511937,3.858975056420421,0.00011386355731293531,0.004473864566173785
6442,XLOC_030930,0.10063846743583486,0.02608878410539325,3.8575376694167285,0.00011453503192281849,0.004473864566173785
10274,XLOC_045424,0.30030780626151377,0.07785425231764366,3.8573076912519104,0.00011464281206787798,0.004473864566173785
6044,XLOC_029472,0.3022460435827055,0.07835840463054544,3.857225590640533,0.00011468131199790178,0.004473864566173785
3256,XLOC_010757,0.36000728566576434,0.0933900134037074,3.85487990144643,0.00011578645525828558,0.00450006009818438
4027,XLOC_013605,-0.5896749226978986,0.1530084586460669,-3.8538713997630105,0.00011626467948314835,0.00450178574252474
3380,XLOC_011291,0.47718697527210174,0.12391389515510548,3.8509561391383698,0.00011765757143407206,0.004538782969410282
10306,XLOC_045583,0.6286132457576666,0.16334005774929702,3.8484940829548107,0.00011884616716166147,0.004567452112517782
5447,XLOC_021677,0.6378186121440564,0.16577055028684115,3.8475990520656818,0.00011928105642211805,0.004567452112517782
9286,XLOC_041891,0.8716459882987518,0.22700723902176226,3.839727719939322,0.00012317083675369856,0.004691102203925287
1290,XLOC_004181,0.3036524537580931,0.07909949375335237,3.83886722088185,0.00012360324680783547,0.004691102203925287
3822,XLOC_012879,0.3558377659875765,0.09270604358151843,3.838344861246081,0.00012386643575942264,0.004691102203925287
2623,XLOC_008632,0.6540999428844138,0.17061345848289886,3.833812107794394,0.00012617253205330546,0.004753408581558343
4718,XLOC_016805,0.5722515459174966,0.14928371539129132,3.8333152709761653,0.00012642775065145059,0.004753408581558343
2529,XLOC_008267,0.608821044959175,0.15906120174738886,3.827589872771531,0.0001294041409296604,0.004847750073743992
9820,XLOC_043846,1.4991717777187255,0.3922075354006395,3.822394121488062,0.0001321622314503636,0.00492825435966868
6553,XLOC_031382,-0.6944245054374512,0.18170283181354746,-3.8217593997105554,0.0001325029359494615,0.00492825435966868
6828,XLOC_032505,0.19864005532673665,0.05199196429931045,3.820591470312483,0.00013313201791653346,0.004933967678285241
7082,XLOC_033445,0.8701835608711622,0.2278490994169026,3.819122230889139,0.00013392739165546272,0.004945781292557782
1423,XLOC_004597,-1.0289055781661518,0.27010461083239856,-3.8092855023663166,0.00013936895374402935,0.005118750951697706
8708,XLOC_039447,-0.8427758116039882,0.22130145064000953,-3.808270615337851,0.0001399420776524974,0.005118750951697706
4904,TRINITY_DN12545_c0_g1_i1.mrna1,2.0919404401261015,0.5493530424038926,3.8080073807765964,0.0001400910928285775,0.005118750951697706
8580,XLOC_038981,-0.8664845262650981,0.2276984861268853,-3.8054031056765494,0.00014157342953494468,0.00515476308169867
6666,XLOC_031678,0.3942127750579344,0.10367568185640592,3.8023649133451705,0.00014332141688194053,0.005200162038405233
9913,XLOC_044176,0.9706327256180989,0.2562076915902309,3.7884605243252922,0.00015158367229065213,0.005480779677212882
2800,XLOC_009242,0.8281281820167777,0.21888414708304502,3.7834086801296967,0.0001546950980428082,0.005573857751354933
4045,XLOC_013689,-2.684922068360007,0.7105477191968741,-3.778665381397256,0.00015767112360287754,0.005661429929505399
4279,XLOC_014624,1.4029263658596163,0.3715511225190404,3.7758636183038914,0.00015945422393749838,0.0057057120062048985
1723,XLOC_005609,0.4941670326526025,0.13110638728772456,3.7692063893737626,0.00016376743004656896,0.0058399127889802276
4190,XLOC_014220,-0.39477489395026377,0.10487035923003453,-3.764408712325661,0.00016694364069168893,0.00593278821732074
258,XLOC_000758,1.6641352643592824,0.4424386926419,3.7612787760997124,0.00016904689413636289,0.005976516626505432
6006,XLOC_029308,-0.7728727394625579,0.20550391886117958,-3.7608661856450674,0.00016932599866942248,0.005976516626505432
7432,XLOC_034632,-1.6617994905065092,0.4420281863702265,-3.7594876113050564,0.00017026170808051957,0.005983246685581022
8783,XLOC_039864,-0.43437018886382234,0.11555814577318181,-3.7588885314619587,0.00017066984860094272,0.005983246685581022
4112,XLOC_013887,-0.6296944946165743,0.1676387897266345,-3.7562576993272594,0.00017247309761958028,0.006026105501678063
99,XLOC_000338,0.600686839737855,0.15999525668522716,3.7544040503628144,0.0001737543870290672,0.006050500920136343
4816,XLOC_017319,0.4138486109208538,0.11030287970938213,3.7519293422912576,0.0001754789257017298,0.006053072976340341
3401,XLOC_011348,0.49218838315104546,0.13123173227690219,3.7505287373065825,0.0001764620788397871,0.006053072976340341
690,XLOC_002257,0.31582334056009187,0.08421069572776071,3.7503946242303545,0.00017655649061692916,0.006053072976340341
7312,XLOC_034277,0.4121360712346738,0.10989426310439573,3.750296508591707,0.00017662559131043995,0.006053072976340341
378,XLOC_001118,0.9385426585318113,0.25026954741337676,3.7501272856884813,0.0001767448310524355,0.006053072976340341
2617,XLOC_008614,0.7050834648759073,0.18831995961415615,3.7440718780979694,0.00018106181889946762,0.006180521364209788
7057,XLOC_033358,-0.4168979433660601,0.11143624471521188,-3.7411341743567426,0.0001831916829110009,0.0062194663109424
8183,XLOC_037530,0.3497963808253651,0.09353457308796588,3.7397549299379844,0.00018419975336170574,0.0062194663109424
8887,XLOC_040246,1.2674527113753125,0.3389216356511079,3.739663031368264,0.000184267105709828,0.0062194663109424
10227,XLOC_045218,0.180913750851942,0.048390264866945455,3.7386394009081156,0.00018501889000871637,0.0062194663109424
7991,XLOC_036887,-0.45844609985256335,0.12263182799195547,-3.7383940805533533,0.00018519948829923887,0.0062194663109424
8633,XLOC_039188,0.445494866501184,0.11919708020493597,3.7374645900322645,0.00018588525888227765,0.006222359133617404
7803,XLOC_036129,1.3060484400354058,0.3495982455413908,3.7358552472505924,0.00018707826651012902,0.006242158107960157
7778,XLOC_036070,0.17797463497562963,0.047652036079415365,3.734879967752538,0.0001878047406978123,0.0062463134430166605
9132,XLOC_041318,0.23630814846306653,0.06330588276453322,3.732799198804584,0.00018936355388780027,0.006258872004756102
3522,XLOC_011837,0.44297750727222707,0.11867272796430074,3.7327658584328156,0.000189388629612934,0.006258872004756102
3404,XLOC_011330,1.4104221147105982,0.37821817769996247,3.729123024408084,0.0001921473303309816,0.006329882053474908
1950,XLOC_006416,0.5162567714808103,0.13890435747399604,3.716634818871377,0.0002018939292798508,0.006629915519420923
1382,XLOC_004475,-0.9488057426430636,0.2554721977699358,-3.7139295427266252,0.00020406563082601904,0.006680091643790536
1383,XLOC_004445,0.7463303037060677,0.20113118903467853,3.7106642052286944,0.00020671615836136283,0.006745577280867491
9082,XLOC_041129,0.33847673851246557,0.0913084129532832,3.7069611393382003,0.00020976111478649345,0.006823483034919882
1691,XLOC_005487,0.7838007372140849,0.21155814872593215,3.7048950462762726,0.0002114782787832357,0.006857844059167615
1436,XLOC_004608,0.2609637247278983,0.07049647291707203,3.7017983159934955,0.0002140767609533345,0.0069204814592297575
9283,XLOC_041825,0.6030638169897123,0.16297364862668176,3.700376239174287,0.00021528005138421108,0.006934593306233041
8243,XLOC_037649,0.2236553554426961,0.060452205540417824,3.6997054688627045,0.00021584982537470099,0.006934593306233041
4899,XLOC_017855,0.4255408520621597,0.11515149593074017,3.6954869636961423,0.0002194657415935209,0.007029000001592489
1678,XLOC_005446,0.26799083565272125,0.07259291786974545,3.6916939491753338,0.00022276542777060636,0.007112728750694099
1854,XLOC_006133,0.43946071994693303,0.11910043301836101,3.6898330997603,0.0002244012263434728,0.007142980140387169
1050,XLOC_003443,0.5169504283604639,0.140219568503137,3.686721003915361,0.00022716216747470746,0.007208751718302872
8344,XLOC_038186,0.3917736067152351,0.10630585510395085,3.6853436373014494,0.00022839426893069445,0.007225754050895782
1798,XLOC_005919,0.30262511404798836,0.08217522733920458,3.6826805820543242,0.00023079426975774776,0.0072671618661408225
8918,XLOC_040448,0.4675997347033496,0.12700559361021416,3.6817255162668983,0.00023166074625194014,0.0072671618661408225
4910,XLOC_017939,0.39113487783574863,0.10624138671004886,3.6815678893878094,0.00023180404526285169,0.0072671618661408225
6867,XLOC_032685,0.6070505481073077,0.16543256053147615,3.6694744139670545,0.0002430496613632638,0.007594150254778592
813,XLOC_002608,0.31850569751842334,0.08681483321865488,3.668793519607689,0.00024369779655403982,0.007594150254778592
7553,XLOC_035232,1.053888911420346,0.28759150806313716,3.6645341808527174,0.00024778914808994,0.007698526915357208
2313,XLOC_007523,0.39180410790382464,0.10701642865930937,3.661158504468011,0.00025107735982427524,0.0077774022773029975
5912,XLOC_028513,-0.7872333014200393,0.21509360615378315,-3.6599567764799095,0.00025225779606293034,0.007790711755193537
9149,XLOC_041371,0.20661286460504796,0.05649446588210757,3.6572230815706246,0.000254962471149465,0.00785087704189317
6678,XLOC_031828,2.3896077477380513,0.6544875712094942,3.651112492972253,0.0002611068345318915,0.008016288822300112
6403,XLOC_030798,0.1692577658883706,0.04638660689083202,3.648849899426965,0.0002634169486617477,0.00805433562592306
4955,XLOC_018114,1.851767450967887,0.5076174951463104,3.6479582927577248,0.00026433253364915274,0.00805433562592306
2292,XLOC_007437,1.1902870109437527,0.32631827889668447,3.6476259159255036,0.000264674611972609,0.00805433562592306
9790,XLOC_043728,0.304095973832998,0.0835510157893783,3.6396442456137943,0.00027301496807241533,0.008283848899670918
6041,XLOC_029426,0.37734214200659105,0.10372413474186216,3.637939645827665,0.0002748278038548078,0.008314542625659886
6033,XLOC_029397,0.5792374423923621,0.1592593611904506,3.6370699848511885,0.00027575702534148055,0.008318403058048093
845,XLOC_002697,-0.44235608025189566,0.12208647630948014,-3.623301233877501,0.0002908667407861163,0.00874876570764501
652,XLOC_002095,-0.5526236413485337,0.15260945250171612,-3.6211625970043984,0.0002932821116991043,0.00878506390499164
2802,XLOC_009244,0.6130649429999994,0.16932055434609516,3.6207355059024926,0.0002937667124440685,0.00878506390499164
45,XLOC_000046,0.25230174270846595,0.06985605069547625,3.6117378551548227,0.0003041519394428721,0.00906949619424909
6170,XLOC_030000,0.48044773578497985,0.13315164428991838,3.6082748984974953,0.0003082397915195067,0.00916505534841811
3008,XLOC_009933,-0.8773669103370277,0.24353888285468986,-3.6025742585857157,0.0003150813490281507,0.009341711882471772
387,XLOC_001089,-0.9898555498527897,0.2748725713646245,-3.601143413249933,0.0003168207431109515,0.00936652094376736
6576,XLOC_031442,0.939779085533136,0.2611092870818199,3.5991790871791225,0.00031922330243837305,0.009410739231258514
5137,XLOC_019091,0.6426605597430397,0.17863307095787667,3.597657232767302,0.00032109638977456705,0.009439142313571338
8437,XLOC_038512,-0.7474472792247845,0.20783966121768604,-3.5962687527763384,0.00032281429063710975,0.009452540111985971
1869,XLOC_006164,0.5069606739144207,0.14101862173289093,3.594990985479034,0.0003244028092879599,0.009452540111985971
6620,XLOC_031714,-0.3963660768295347,0.11025829573282181,-3.5948866631315433,0.0003245328252148133,0.009452540111985971
9496,XLOC_042625,0.568605022400718,0.1582119113719853,3.5939457242496933,0.0003257077138771065,0.009452540111985971
417,XLOC_001223,0.26282957942376545,0.07313769260308364,3.593626898378306,0.0003261067129315773,0.009452540111985971
956,XLOC_003047,-0.39358811894048723,0.10955515911907095,-3.5926023211076044,0.0003273920336282708,0.009463362487355338
4484,XLOC_015620,-0.5672559130702575,0.15795575395809955,-3.59123298047586,0.0003291172595041814,0.00948680500520803
1099,XLOC_003576,0.3336673555907229,0.09313148837882336,3.5827555362745995,0.000339988758220461,0.00977302865388843
10249,XLOC_045249,-0.7064871503681392,0.19739014235601468,-3.5791409942544776,0.0003447254562849955,0.009881812320081212
6210,XLOC_030095,0.4371113131950034,0.12227834668999689,3.574723775937034,0.00035059784231148626,0.010022462285582075
2865,XLOC_009478,-0.9323554494359914,0.26103556022164076,-3.5717564635421493,0.0003545950753949433,0.010108882135641007
1387,XLOC_004473,-1.194322850973656,0.3350440308476704,-3.5646743144534976,0.00036430827086620434,0.010357334045968773
9806,XLOC_043811,1.2962580311228584,0.3641156797044068,3.5600170587961917,0.00037083070380099426,0.010513962331538026
3970,XLOC_013414,-0.29488412984443485,0.08287464721486479,-3.5581946922791006,0.00037341249691956,0.010550922608317971
1800,XLOC_005922,-0.7544877821473552,0.21207394268418103,-3.5576637685796832,0.0003741678249841971,0.010550922608317971
1208,XLOC_003924,0.18431624998557242,0.05188431428976719,3.5524464861613083,0.0003816666422012133,0.010733210694097535
4312,XLOC_014766,-0.5504288358864721,0.15508052066293218,-3.5493099554574634,0.00038624215112660653,0.010804355132073519
5077,XLOC_018855,-0.7658217516277868,0.21577636136522052,-3.549145730247837,0.00038648312620388634,0.010804355132073519
3362,XLOC_011192,0.5382889909268638,0.1516987639169627,3.5484072317261197,0.00038756849600022627,0.010804355132073519
6071,XLOC_029544,0.47221191519090405,0.13309733425478676,3.5478690676625724,0.00038836122812599237,0.010804355132073519
10120,XLOC_044786,0.5810930062075315,0.16407697496384177,3.541587759864472,0.0003977265282417979,0.011017524721724386
6001,XLOC_029302,0.8067466319905864,0.227851375664432,3.540670446417326,0.0003991117505267093,0.011017524721724386
9150,XLOC_041368,0.523207471245884,0.14777341063917254,3.540606317353207,0.00039920875931081904,0.011017524721724386
8601,XLOC_039063,-0.6377015262328039,0.18017079478666695,-3.539427835614983,0.00040099538917937326,0.011037477860780786
1874,XLOC_006170,-0.8081365085445545,0.22844719569698388,-3.5375199335625904,0.00040390369638088487,0.011088118141122864
